ticker,alpha,model,pinball,dm_vs_baseline,dm_p_better_than_baseline,in_mcs,mcs_pvalue,breach_rate,kupiec_p,christoffersen_ind_p,christoffersen_cc_p,passes_gate,n_test
NVDA,0.05,"GARCH(1,1)-t",0.0033023723576264584,0.8197674598393266,0.7936949174058361,True,0.508,0.05748663101604278,0.3583186405404857,0.7309986657608207,0.6181729167319425,True,748
NVDA,0.05,Parametric-Normal,0.0033415329597873047,1.4384751570495917,0.924640946675002,True,0.508,0.07085561497326204,0.013526962941470492,0.8951146028079741,0.046976071429772816,False,748
NVDA,0.05,Historical,0.0034059201877421766,1.478876713651892,0.9302025933098006,True,0.508,0.053475935828877004,0.6660775306281304,0.9175815751773035,0.9062260898244234,True,748
NVDA,0.01,Anchor param,0.0009540554051680492,-1.8313157359761136,0.0337257748002134,True,0.581,0.012032085561497326,0.5883208394615691,0.6394077011935975,0.7739515999612898,True,748
NVDA,0.01,"GARCH(1,1)-t",0.0009664947987211348,-1.6261155698330634,0.05217341481916761,True,0.581,0.0066844919786096255,0.3321884990093141,0.02174755621181377,0.04490938503564358,False,748
NVDA,0.01,Unanchored,0.0009968705890998613,,,True,0.581,0.0053475935828877,0.1605730714856744,0.8355956879583373,0.3656989303776808,True,748
NVDA,0.01,Parametric-Normal,0.0010146494354132253,0.3749136948633297,0.6460844653584586,True,0.581,0.02540106951871658,0.0003932524495332647,0.3192855489300129,0.0011386322521986503,False,748
NVDA,0.01,Anchor hist,0.001016802369911719,0.6242164989248261,0.733662001512673,True,0.581,0.0066844919786096255,0.3321884990093141,0.7951815565847147,0.6041899105592773,True,748
NVDA,0.01,Historical,0.0011059069453262876,1.7898608567934466,0.9630593883205585,False,0.079,0.016042780748663103,0.12675375248763185,0.53132639157373,0.25618994187610383,True,748
SQM,0.05,Unanchored,0.00312771099937803,,,True,0.146,0.04946524064171123,0.9464065648842359,0.037993397159409276,0.11591267914380653,False,748
SQM,0.05,Anchor param,0.00312771099937803,0.0,0.5,True,0.146,0.04946524064171123,0.9464065648842359,0.037993397159409276,0.11591267914380653,False,748
SQM,0.05,Anchor hist,0.00312771099937803,0.0,0.5,True,0.146,0.04946524064171123,0.9464065648842359,0.037993397159409276,0.11591267914380653,False,748
SQM,0.05,Historical,0.0031383149072664435,0.20261025919766906,0.5802525796284472,True,0.146,0.05213903743315508,0.7897436689958169,0.1932857336462664,0.41405924967496976,True,748
SQM,0.05,"GARCH(1,1)-t",0.0031672302242292177,1.0352591977275984,0.8495585507131775,True,0.146,0.053475935828877004,0.6660775306281304,0.07290967315628212,0.18245596391734162,True,748
SQM,0.05,Parametric-Normal,0.0032507985121112202,1.8087892043477083,0.9645571488105964,True,0.146,0.053475935828877004,0.6660775306281304,0.5566086856494035,0.7665024147410959,True,748
SQM,0.01,Anchor param,0.0008292368180730926,-2.6061809601261072,0.00466912277642195,True,0.173,0.013368983957219251,0.3784805641538036,0.6024083925729542,0.5924403690768318,True,748
SQM,0.01,Anchor hist,0.0008418483708272807,-4.42765998010772,5.474052993072763e-06,True,0.173,0.004010695187165776,0.06117181991887754,0.8763932849430484,0.17122794308063977,True,748
SQM,0.01,"GARCH(1,1)-t",0.0008535023862576072,-1.7512320493442912,0.040158179865907896,True,0.173,0.008021390374331552,0.5732492380070288,0.7552561367054408,0.8128395318363333,True,748
SQM,0.01,Parametric-Normal,0.0008792031226015025,-0.596594486468764,0.27547945348741754,True,0.173,0.022727272727272728,0.0027053355143485886,0.37354058655703304,0.007490997794085839,False,748
SQM,0.01,Historical,0.0008823284856436645,-0.5300868941496483,0.29810460414738926,True,0.173,0.008021390374331552,0.5732492380070288,0.7552561367054408,0.8128395318363333,True,748
SQM,0.01,Unanchored,0.0009106538435633334,,,True,0.173,0.00267379679144385,0.016733506201319536,0.9174664598466612,0.05684513486664677,False,748
CLP=X,0.05,Anchor hist,0.001016423731056385,-2.055109258665189,0.020102861434431418,True,0.356,0.048051948051948054,0.8029132906367484,0.05305989569537092,0.14924582451002924,True,770
CLP=X,0.05,Unanchored,0.0010270541046695923,,,True,0.356,0.045454545454545456,0.5569531437748717,0.0676499286569401,0.1584883872014383,True,770
CLP=X,0.05,Anchor param,0.0010270541046695923,0.0,0.5,True,0.356,0.045454545454545456,0.5569531437748717,0.0676499286569401,0.1584883872014383,True,770
CLP=X,0.05,Historical,0.0010430539030290898,0.8083479393054026,0.7904298473518769,True,0.356,0.045454545454545456,0.5569531437748717,0.0676499286569401,0.1584883872014383,True,770
CLP=X,0.05,Parametric-Normal,0.0010691531001772903,2.00051518150673,0.9771021007477199,False,0.089,0.05454545454545454,0.5681849849985676,0.02755776010475045,0.07497310337228008,False,770
CLP=X,0.05,"GARCH(1,1)-t",0.0010865935018793485,2.410554990283102,0.9919190375475242,False,0.078,0.04935064935064935,0.9339738633835392,0.046800852229924715,0.13811086075332465,False,770
CLP=X,0.01,Unanchored,0.00029986981027332735,,,True,0.683,0.014285714285714285,0.261432551574281,0.572045222003954,0.4537477826170686,True,770
CLP=X,0.01,Anchor param,0.00029986981027332735,0.0,0.5,True,0.683,0.014285714285714285,0.261432551574281,0.572045222003954,0.4537477826170686,True,770
CLP=X,0.01,Anchor hist,0.00029986981027332735,0.0,0.5,True,0.683,0.014285714285714285,0.261432551574281,0.572045222003954,0.4537477826170686,True,770
CLP=X,0.01,Historical,0.00030156762306997705,0.08926590127471024,0.5355530823495637,True,0.683,0.012987012987012988,0.4258036502779666,0.6077174049340202,0.6383445997269641,True,770
CLP=X,0.01,"GARCH(1,1)-t",0.0003016350960802418,0.1124319580548003,0.5447448706860243,True,0.683,0.005194805194805195,0.1399487956413578,0.8379436772891149,0.329500908202433,True,770
CLP=X,0.01,Parametric-Normal,0.00031940877990551346,0.7372248940679111,0.7693947669713065,True,0.683,0.02077922077922078,0.008646184431017221,0.40958739439752245,0.022657964910853635,False,770
HG=F,0.05,Unanchored,0.0021379326645111045,,,True,0.747,0.05614973262032086,0.44877225441047197,0.8279975164850778,0.7330959514385914,True,748
HG=F,0.05,Anchor hist,0.0021379326645111045,0.0,0.5,True,0.747,0.05614973262032086,0.44877225441047197,0.8279975164850778,0.7330959514385914,True,748
HG=F,0.05,Anchor param,0.0021427542353427893,0.46743258478384436,0.679836631455095,True,0.747,0.05614973262032086,0.44877225441047197,0.8279975164850778,0.7330959514385914,True,748
HG=F,0.05,"GARCH(1,1)-t",0.002151303548186674,0.45628626201973904,0.6758416147094438,True,0.747,0.058823529411764705,0.2808118137034966,0.761210589843411,0.5337896692285349,True,748
HG=F,0.05,Historical,0.0021716323976497098,0.5859483897532577,0.72095640565434,True,0.747,0.06149732620320856,0.1630393858460341,0.6057750765347776,0.330849992119531,True,748
HG=F,0.05,Parametric-Normal,0.00218761266252195,1.1140163155252776,0.8671847516179476,True,0.747,0.06016042780748663,0.2159871027827807,0.6584479351398764,0.4218417933486196,True,748
HG=F,0.01,Anchor hist,0.0008315157051752093,-1.5884407707629196,0.05630492232838673,True,0.825,0.014705882352941176,0.2267181171814881,0.007951803365103685,0.014224136083249772,False,748
HG=F,0.01,Anchor param,0.0008484202611037091,-1.1377169089073444,0.12780174576962894,True,0.825,0.0106951871657754,0.8501255199068876,0.06899541821891014,0.18801521528606974,True,748
HG=F,0.01,Parametric-Normal,0.0008503274278375667,-0.7923039087074409,0.21421751542885212,True,0.825,0.014705882352941176,0.2267181171814881,0.14743887319889795,0.16864797313150115,True,748
HG=F,0.01,Historical,0.0008682621567636145,-0.2768451938894735,0.39098778148305807,True,0.825,0.017379679144385027,0.06631801151512555,0.017049919872881753,0.010763932777373414,False,748
HG=F,0.01,"GARCH(1,1)-t",0.0008718607010743275,-0.24831798997699298,0.4019783142657796,True,0.825,0.017379679144385027,0.06631801151512555,0.017049919872881753,0.010763932777373414,False,748
HG=F,0.01,Unanchored,0.0008818000690375155,,,True,0.825,0.012032085561497326,0.5883208394615691,0.09158558623417377,0.20812269275100126,True,748
CL=F,0.05,"GARCH(1,1)-t",0.0027204634457124208,-1.7514559008618973,0.040138897364724056,True,0.134,0.06016042780748663,0.2159871027827807,0.8539372522700108,0.4573238023172871,True,748
CL=F,0.05,Anchor param,0.002811736786701717,-0.9440305400422963,0.17272963412255102,True,0.134,0.040106951871657755,0.19917736334051775,0.4874476873480461,0.34463282211296914,True,748
CL=F,0.05,Unanchored,0.002833969128829646,,,True,0.134,0.04144385026737968,0.2691464215971652,0.5412664561449074,0.4506136918232543,True,748
CL=F,0.05,Parametric-Normal,0.002856169448734489,0.36950551939129034,0.6440721595479748,True,0.134,0.05748663101604278,0.3583186405404857,0.7411020446752732,0.620972217265205,True,748
CL=F,0.05,Anchor hist,0.0029086617518819346,1.633720465723731,0.9486305401873482,True,0.134,0.0427807486631016,0.35342968133161634,0.20292257121706606,0.28904886228902305,True,748
CL=F,0.05,Historical,0.0030653388634456283,1.9148760280639843,0.9720550206442206,True,0.134,0.05614973262032086,0.44877225441047197,0.29859485141764663,0.4373134594023892,True,748
CL=F,0.01,"GARCH(1,1)-t",0.0008048736854878889,-1.2581125810204736,0.1043720758090799,True,0.3,0.012032085561497326,0.5883208394615691,0.09158558623417377,0.20812269275100126,True,748
CL=F,0.01,Anchor hist,0.0008740876401886215,-0.7448609162689821,0.22829503853446872,True,0.3,0.008021390374331552,0.5732492380070288,0.03419756821559354,0.09062388010431423,False,748
CL=F,0.01,Unanchored,0.0009343732534381904,,,True,0.3,0.0066844919786096255,0.3321884990093141,0.7951815565847147,0.6041899105592773,True,748
CL=F,0.01,Anchor param,0.0009426230843360281,0.10985127642648061,0.5437215858384326,True,0.3,0.022727272727272728,0.0027053355143485886,0.39634474900948224,0.0077673902799713715,False,748
CL=F,0.01,Parametric-Normal,0.0009962751503983587,0.6800186646882557,0.7516483365923852,True,0.3,0.026737967914438502,0.00013920610961138047,0.5582133612980242,0.000594474452249308,False,748
CL=F,0.01,Historical,0.0010459786113044382,0.863969635909786,0.8060590504022759,True,0.3,0.016042780748663103,0.12675375248763185,0.18069144504544865,0.1272154691966053,True,748
